Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,Matches
1748,Vincenzo Millico,ITA,"FW,MF",Torino,Serie A,19,2000,0.2,1,4.29,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1749,Enzo Millot,FRA,MF,Monaco,Ligue 1,18,2002,0.5,1,2.2,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1750,James Milner,ENG,"MF,DF",Liverpool,Premier League,34,1986,11.9,22,1.85,17,3,1,0,0,1,1,0.08,0,1,0,0,0,0,Matches
1751,Santi Mina,ESP,FW,Celta Vigo,La Liga,24,1995,26.8,38,1.42,21,0,3,5,8,1,9,0.34,4,0,0,1,4,0,Matches
1752,Yerry Mina,COL,DF,Everton,Premier League,25,1994,21.5,4,0.19,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1753,Takumi Minamino,JPN,"MF,FW",Southampton,Premier League,25,1995,7.9,11,1.39,8,0,0,1,2,0,1,0.13,1,0,0,0,0,0,Matches
1754,Takumi Minamino,JPN,"MF,FW",Liverpool,Premier League,25,1995,3.3,6,1.84,3,0,1,1,1,0,1,0.31,0,0,1,0,0,0,Matches
1755,Tyrone Mings,ENG,DF,Aston Villa,Premier League,27,1993,35.5,14,0.39,12,0,1,1,0,0,2,0.06,2,0,0,0,0,0,Matches
1756,Óscar Mingueza,ESP,DF,Barcelona,La Liga,21,1999,21.1,20,0.95,17,0,0,1,1,1,5,0.24,5,0,0,0,0,0,Matches
1757,Rafa Mir,ESP,FW,Huesca,La Liga,23,1997,32.0,28,0.88,18,1,2,2,2,3,2,0.06,1,0,0,0,1,0,Matches
1758,Jorge Miramón,ESP,DF,Levante,La Liga,31,1989,19.2,38,1.97,34,1,1,1,1,0,6,0.31,5,0,0,0,1,0,Matches
1759,Aleksei Miranchuk,RUS,"FW,MF",Atalanta,Serie A,24,1995,7.5,31,4.13,23,2,2,1,3,0,6,0.8,5,0,1,0,0,0,Matches
1760,Juan Miranda,ESP,DF,Betis,La Liga,20,2000,18.4,21,1.14,16,3,0,1,1,0,3,0.16,3,0,0,0,0,0,Matches
1761,Antonio Mirante,ITA,GK,Roma,Serie A,37,1983,12.8,3,0.23,3,0,0,0,0,0,2,0.16,2,0,0,0,0,0,Matches
1762,Tyrick Mitchell,ENG,DF,Crystal Palace,Premier League,20,1999,19.0,9,0.47,9,0,0,0,0,0,3,0.16,3,0,0,0,0,0,Matches
1763,Aleksandar Mitrović,SRB,FW,Fulham,Premier League,25,1994,15.6,46,2.95,35,1,5,1,2,2,5,0.32,3,0,1,1,0,0,Matches
1764,Stefan Mitrović,SRB,DF,Strasbourg,Ligue 1,30,1990,30.9,11,0.36,7,0,1,2,1,0,1,0.03,1,0,0,0,0,0,Matches
1765,Maximilian Mittelstädt,GER,DF,Hertha BSC,Bundesliga,23,1997,20.0,37,1.85,30,2,2,1,0,2,2,0.1,2,0,0,0,0,0,Matches
1766,Henrikh Mkhitaryan,ARM,"FW,MF",Roma,Serie A,31,1989,30.5,109,3.57,84,2,5,7,7,4,15,0.49,13,0,0,1,1,0,Matches
1767,Jakub Moder,POL,"DF,MF",Brighton,Premier League,21,1999,7.2,11,1.53,7,1,1,1,0,1,1,0.14,1,0,0,0,0,0,Matches
1768,Anthony Modeste,FRA,"FW,MF",Köln,Bundesliga,32,1988,2.5,4,1.63,2,0,0,1,1,0,0,0.0,0,0,0,0,0,0,Matches
1769,Anthony Modeste,FRA,FW,Saint-Étienne,Ligue 1,32,1988,3.3,2,0.61,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1770,Luka Modrić,CRO,MF,Real Madrid,La Liga,34,1985,30.4,95,3.13,74,11,6,1,1,2,7,0.23,6,0,1,0,0,0,Matches
1771,Terem Moffi,NGA,FW,Lorient,Ligue 1,21,1999,23.0,61,2.65,42,0,7,4,4,4,8,0.35,2,0,2,2,1,1,Matches
1772,Kevin Möhwald,GER,MF,Werder Bremen,Bundesliga,27,1993,17.3,29,1.68,21,5,0,2,1,0,3,0.17,3,0,0,0,0,0,Matches
1773,Niklas Moisander,FIN,DF,Werder Bremen,Bundesliga,34,1985,13.6,3,0.22,3,0,0,0,0,0,1,0.07,1,0,0,0,0,0,Matches
1774,Dion Moise Sahi,CIV,"FW,MF",Strasbourg,Ligue 1,18,2001,1.0,6,5.74,4,0,1,0,1,0,0,0.0,0,0,0,0,0,0,Matches
1775,Johan Mojica,COL,DF,Elche,La Liga,27,1992,13.4,14,1.05,11,0,1,1,1,0,0,0.0,0,0,0,0,0,0,Matches
1776,Johan Mojica,COL,"DF,FW",Atalanta,Serie A,27,1992,3.3,4,1.2,3,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1777,Guillem Molina,ESP,DF,Valencia,La Liga,20,2000,1.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1778,Jorge Molina,ESP,"FW,MF",Granada,La Liga,38,1982,17.9,40,2.23,35,0,1,0,4,0,7,0.39,6,0,1,0,0,0,Matches
1779,Nahuel Molina,ARG,DF,Udinese,Serie A,22,1997,20.3,42,2.07,36,2,3,1,0,0,12,0.59,10,0,2,0,0,0,Matches
1780,Salvatore Molina,ITA,"MF,DF",Crotone,Serie A,28,1992,25.7,44,1.71,36,4,2,0,1,1,7,0.27,7,0,0,0,0,0,Matches
1781,Victor Mollejo,ESP,"MF,DF",Getafe,La Liga,19,2001,0.8,5,6.25,3,0,0,0,2,0,0,0.0,0,0,0,0,0,0,Matches
1782,Florent Mollet,FRA,MF,Montpellier,Ligue 1,28,1991,26.2,66,2.52,39,17,0,0,8,2,8,0.31,4,3,0,0,1,0,Matches
1783,Jayson Molumby,IRL,MF,Brighton,Premier League,20,1999,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1784,Alkhaly Momo Cissé,GUI,"DF,FW",Stuttgart,Bundesliga,17,2002,0.4,1,2.37,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1785,Jon Moncayola,ESP,MF,Osasuna,La Liga,22,1998,29.6,32,1.08,30,1,0,1,0,0,2,0.07,2,0,0,0,0,0,Matches
1786,Gabriele Moncini,ITA,FW,Benevento,Serie A,24,1996,4.0,6,1.51,4,0,1,0,1,0,0,0.0,0,0,0,0,0,0,Matches
1787,Thomas Monconduit,FRA,MF,Lorient,Ligue 1,29,1991,12.8,26,2.03,16,2,3,3,1,1,1,0.08,0,0,0,1,0,0,Matches
1788,Kévin Monnet-Paquet,FRA,"MF,FW",Saint-Étienne,Ligue 1,31,1988,6.3,8,1.28,7,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
1789,Nacho Monreal,ESP,DF,Real Sociedad,La Liga,34,1986,23.1,20,0.86,19,0,0,1,0,0,2,0.09,2,0,0,0,0,0,Matches
1790,Cristóbal Montiel Rodríguez,ESP,"DF,FW",Fiorentina,Serie A,20,2000,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1791,Lorenzo Montipò,ITA,GK,Benevento,Serie A,24,1996,37.0,1,0.03,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1792,Ángel Montoro,ESP,MF,Granada,La Liga,32,1988,15.1,40,2.64,21,14,0,1,3,1,1,0.07,1,0,0,0,0,0,Matches
1793,Martín Montoya,ESP,DF,Betis,La Liga,29,1991,2.7,5,1.88,3,1,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
1794,Emre Mor,TUR,"FW,MF",Celta Vigo,La Liga,23,1997,5.6,5,0.9,2,1,2,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1795,Luca Mora,ITA,MF,Spezia,Serie A,32,1988,1.3,1,0.8,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
1796,Wesley Moraes,BRA,"MF,FW",Aston Villa,Premier League,23,1996,0.2,1,5.0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
1797,Álvaro Morata,ESP,FW,Juventus,Serie A,27,1992,22.4,74,3.31,56,0,4,6,6,2,15,0.67,12,0,0,2,1,0,Matches
1798,Jan Morávek,CZE,MF,Augsburg,Bundesliga,30,1989,3.0,5,1.69,4,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
1799,Jon Morcillo,ESP,"MF,FW",Athletic Club,La Liga,21,1998,15.1,42,2.77,28,10,1,0,2,1,4,0.26,3,1,0,0,0,0,Matches
1800,Jérémy Morel,MAD,DF,Lorient,Ligue 1,36,1984,27.7,16,0.58,12,2,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
1801,Alberto Moreno,ESP,DF,Villarreal,La Liga,28,1992,2.1,5,2.33,1,0,2,2,0,0,0,0.0,0,0,0,0,0,0,Matches
1802,Álex Moreno,ESP,DF,Betis,La Liga,27,1993,19.8,31,1.56,25,0,5,0,0,1,4,0.2,3,0,1,0,0,0,Matches
1803,Gerard Moreno,ESP,"FW,MF",Villarreal,La Liga,28,1992,29.7,81,2.73,62,0,9,7,2,1,18,0.61,12,0,3,2,0,1,Matches
1804,Tete Morente,ESP,"MF,FW",Elche,La Liga,23,1996,22.4,34,1.52,20,3,5,1,5,0,9,0.4,5,1,1,1,1,0,Matches
1805,Mateu Morey,ESP,DF,Dortmund,Bundesliga,20,2000,9.2,19,2.06,17,0,0,0,2,0,3,0.33,3,0,0,0,0,0,Matches
1806,Wes Morgan,JAM,DF,Leicester City,Premier League,36,1984,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1807,Raúl Moro,ESP,MF,Lazio,Serie A,17,2002,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1808,Loren Morón,ESP,"FW,MF",Betis,La Liga,26,1993,11.0,19,1.73,10,0,4,1,3,1,1,0.09,0,0,0,0,1,0,Matches
1809,Pedro Mosquera,ESP,MF,Huesca,La Liga,32,1988,22.8,23,1.01,20,1,0,1,1,0,3,0.13,2,0,0,1,0,0,Matches
1810,Aimen Moueffek,FRA,"DF,MF",Saint-Étienne,Ligue 1,19,2001,8.3,15,1.82,11,0,1,0,2,1,0,0.0,0,0,0,0,0,0,Matches
1811,Youssoufa Moukoko,GER,"FW,MF",Dortmund,Bundesliga,15,2004,4.7,17,3.63,6,0,2,4,3,2,2,0.43,1,0,1,0,0,0,Matches
1812,Harold Moukoudi,CMR,DF,Saint-Étienne,Ligue 1,22,1997,25.3,13,0.51,9,1,0,3,0,0,3,0.12,0,0,0,3,0,0,Matches
1813,Jessy Moulin,FRA,GK,Saint-Étienne,Ligue 1,34,1986,29.0,1,0.03,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1814,Steve Mounié,BEN,FW,Brest,Ligue 1,25,1994,29.8,51,1.71,35,0,3,5,6,2,7,0.24,6,0,0,0,1,0,Matches
1815,Mason Mount,ENG,"MF,FW",Chelsea,Premier League,21,1999,32.1,163,5.08,89,47,10,7,8,2,14,0.44,5,5,1,2,1,0,Matches
1816,Lucas Moura,BRA,"FW,MF",Tottenham,Premier League,27,1992,15.7,36,2.3,27,2,1,1,3,2,8,0.51,6,0,0,1,0,1,Matches
1817,Lys Mousset,FRA,"FW,MF",Sheffield Utd,Premier League,24,1996,3.3,4,1.22,3,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1818,João Moutinho,POR,MF,Wolves,Premier League,33,1986,28.1,91,3.24,55,29,0,2,2,3,4,0.14,1,2,0,0,1,0,Matches
1819,Samuel Moutoussamy,COD,FW,Nantes,Ligue 1,23,1996,0.9,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1820,Loris Mouyokolo,CGO,DF,Lorient,Ligue 1,19,2001,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1821,Javi Moyano,ESP,DF,Valladolid,La Liga,34,1986,1.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1822,Nordi Mukiele,FRA,DF,RB Leipzig,Bundesliga,22,1997,18.6,26,1.4,22,1,0,0,3,0,3,0.16,2,0,0,0,1,0,Matches
1823,Benoît Mukinayi,FRA,DF,Monaco,Ligue 1,19,2001,31.9,25,0.78,22,0,0,2,0,1,3,0.09,3,0,0,0,0,0,Matches
1824,Mert Müldür,TUR,DF,Sassuolo,Serie A,21,1999,18.6,22,1.18,20,1,0,0,1,0,1,0.05,1,0,0,0,0,0,Matches
1825,Florian Müller,GER,GK,Freiburg,Bundesliga,22,1997,31.0,7,0.23,6,1,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
1826,Sebastian Müller,GER,"MF,DF",Arminia,Bundesliga,19,2001,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1827,Thomas Müller,GER,MF,Bayern Munich,Bundesliga,30,1989,29.7,143,4.81,128,1,5,4,3,2,29,0.98,25,0,1,2,1,0,Matches
1828,Joel Mumbongo,SWE,FW,Burnley,Premier League,21,1999,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1829,Marshall Munetsi,ZIM,"MF,DF",Reims,Ligue 1,24,1996,21.4,20,0.93,18,0,0,1,1,0,1,0.05,0,0,0,0,1,0,Matches
1830,Iker Muniain,ESP,"MF,FW",Athletic Club,La Liga,27,1992,21.6,76,3.52,48,11,5,2,10,0,12,0.56,6,1,1,1,3,0,Matches
1831,Aihen Muñoz,ESP,DF,Real Sociedad,La Liga,22,1997,13.4,16,1.19,14,0,0,0,2,0,3,0.22,2,0,0,0,1,0,Matches
1832,Joaquín Muñoz,ESP,FW,Huesca,La Liga,21,1999,0.5,2,4.39,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
1833,Luis Muriel,COL,FW,Atalanta,Serie A,29,1991,16.0,99,6.2,64,9,15,6,4,1,18,1.13,10,1,4,2,0,1,Matches
1834,Jeison Murillo,COL,DF,Celta Vigo,La Liga,28,1992,30.0,9,0.3,9,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1835,Vedat Muriqi,KVX,FW,Lazio,Serie A,26,1994,9.2,23,2.49,17,0,1,4,1,0,2,0.22,1,0,0,1,0,0,Matches
1836,Jacob Murphy,ENG,"DF,MF",Newcastle Utd,Premier League,25,1995,18.1,37,2.05,23,4,4,2,2,2,4,0.22,4,0,0,0,0,0,Matches
1837,Nicola Murru,ITA,DF,Torino,Serie A,25,1994,6.3,9,1.42,5,0,2,1,1,0,1,0.16,1,0,0,0,0,0,Matches
1838,Petar Musa,CRO,FW,Union Berlin,Bundesliga,22,1998,7.9,16,2.01,14,0,0,0,2,0,2,0.25,2,0,0,0,0,0,Matches
1839,Mateo Musacchio,ARG,DF,Lazio,Serie A,29,1990,2.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1840,Mateo Musacchio,ARG,DF,Milan,Serie A,29,1990,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1841,Yunus Musah,USA,MF,Valencia,La Liga,17,2002,17.0,25,1.47,16,1,5,1,1,1,1,0.06,1,0,0,0,0,0,Matches
1842,Jamal Musiala,GER,"FW,MF",Bayern Munich,Bundesliga,17,2003,9.8,34,3.47,22,1,6,1,2,2,6,0.61,4,0,2,0,0,0,Matches
1843,Juan Musso,ARG,GK,Udinese,Serie A,26,1994,35.0,1,0.03,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1844,Shkodran Mustafi,GER,DF,Arsenal,Premier League,28,1992,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1845,Shkodran Mustafi,GER,DF,Schalke 04,Bundesliga,28,1992,11.5,4,0.35,1,2,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
1846,Yoshinori Mutō,JPN,"FW,MF",Eibar,La Liga,28,1992,12.5,28,2.25,13,0,3,3,6,3,2,0.16,1,0,0,0,1,0,Matches
1847,Phillipp Mwene,AUT,DF,Mainz 05,Bundesliga,26,1994,18.6,37,1.99,21,10,1,1,3,1,3,0.16,2,1,0,0,0,0,Matches
1848,Joakim Mæhle,DEN,DF,Atalanta,Serie A,23,1997,13.5,34,2.52,26,3,2,3,0,0,5,0.37,4,1,0,0,0,0,Matches
1849,Obite N'Dicka,FRA,DF,Eint Frankfurt,Bundesliga,20,1999,22.7,19,0.84,16,1,0,1,0,1,3,0.13,2,1,0,0,0,0,Matches
1850,Kévin N'Doram,FRA,MF,Metz,Ligue 1,24,1996,3.4,3,0.88,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1851,Stanley N'Soki,FRA,DF,Nice,Ligue 1,21,1999,13.8,5,0.36,4,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
1852,Nacho,ESP,DF,Real Madrid,La Liga,30,1990,22.2,14,0.63,14,0,0,0,0,0,4,0.18,4,0,0,0,0,0,Matches
1853,Nacho,ESP,DF,Valladolid,La Liga,31,1989,20.1,44,2.18,37,4,0,0,3,0,3,0.15,2,0,0,0,1,0,Matches
1854,Yuto Nagatomo,JPN,DF,Marseille,Ligue 1,33,1986,17.7,12,0.68,10,1,0,0,1,0,1,0.06,1,0,0,0,0,0,Matches
1855,Kenny Nagera,FRA,FW,Paris S-G,Ligue 1,18,2002,0.0,1,45.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1856,Radja Nainggolan,BEL,MF,Cagliari,Serie A,32,1988,20.5,53,2.59,41,2,4,3,2,1,4,0.2,4,0,0,0,0,0,Matches
1857,Radja Nainggolan,BEL,MF,Inter,Serie A,32,1988,0.5,4,7.83,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1858,Marvelous Nakamba,ZIM,MF,Aston Villa,Premier League,26,1994,8.3,4,0.48,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1859,Nahitan Nández,URU,"MF,DF",Cagliari,Serie A,24,1995,30.4,73,2.4,55,2,7,4,4,1,13,0.43,9,0,3,1,0,0,Matches
1860,Nano,ESP,"FW,MF",Cádiz,La Liga,25,1995,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1861,Paul Nardi,FRA,GK,Lorient,Ligue 1,26,1994,23.0,3,0.13,2,1,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
1862,Matija Nastasić,SRB,DF,Schalke 04,Bundesliga,27,1993,13.6,3,0.22,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1863,Roberto Navarro,ESP,MF,Real Sociedad,La Liga,18,2002,0.4,1,2.57,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1864,Ximo Navarro,ESP,DF,Alavés,La Liga,30,1990,26.4,22,0.83,16,3,1,0,2,0,4,0.15,1,1,1,0,1,0,Matches
1865,Jesús Navas,ESP,DF,Sevilla,La Liga,34,1985,31.4,98,3.12,91,2,3,1,1,0,9,0.29,8,0,1,0,0,0,Matches
1866,Keylor Navas,CRC,GK,Paris S-G,Ligue 1,33,1986,28.0,3,0.11,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1867,Raúl Navas,ESP,DF,Osasuna,La Liga,32,1988,1.9,2,1.07,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
1868,Papa Ndiaga Yade,SEN,"FW,MF",Metz,Ligue 1,20,2000,11.1,40,3.6,30,1,5,1,2,1,5,0.45,4,0,1,0,0,0,Matches
1869,Iliman Ndiaye,FRA,MF,Sheffield Utd,Premier League,21,1999,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1870,Wilfred Ndidi,NGA,"MF,DF",Leicester City,Premier League,23,1996,24.2,33,1.36,27,0,0,0,1,5,8,0.33,7,0,0,0,0,1,Matches
1871,Bridge Ndilu,FRA,"FW,MF",Nantes,Ligue 1,20,2000,0.5,2,4.29,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
1872,Tanguy Ndombele,FRA,MF,Tottenham,Premier League,23,1996,23.2,57,2.45,42,0,4,2,7,2,8,0.34,7,0,0,1,0,0,Matches
1873,Dan Ndoye,SUI,"FW,MF",Nice,Ligue 1,19,2000,6.1,12,1.96,5,0,2,2,3,0,1,0.16,0,0,0,1,0,0,Matches
1874,Paul Nebel,GER,MF,Mainz 05,Bundesliga,17,2002,0.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1875,Álvaro Negredo,ESP,FW,Cádiz,La Liga,34,1985,24.4,35,1.43,26,1,4,3,0,1,8,0.33,6,0,0,1,0,1,Matches
1876,Reiss Nelson,ENG,FW,Arsenal,Premier League,20,1999,0.8,1,1.27,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1877,Ilija Nestorovski,MKD,FW,Udinese,Serie A,30,1990,7.8,20,2.57,18,0,1,1,0,0,2,0.26,1,0,0,1,0,0,Matches
1878,Neto,BRA,GK,Barcelona,La Liga,31,1989,7.0,1,0.14,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1879,Pedro Neto,POR,"FW,MF",Wolves,Premier League,20,2000,28.3,111,3.92,59,24,13,6,8,1,9,0.32,4,2,1,2,0,0,Matches
1880,Luca Netz,GER,DF,Hertha BSC,Bundesliga,17,2003,3.4,6,1.75,4,0,0,1,0,1,1,0.29,0,0,0,1,0,0,Matches
1881,Manuel Neuer,GER,GK,Bayern Munich,Bundesliga,34,1986,33.0,4,0.12,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1882,Florian Neuhaus,GER,MF,M'Gladbach,Bundesliga,23,1997,29.1,62,2.13,48,1,5,4,3,1,9,0.31,7,1,0,1,0,0,Matches
1883,Carlos Neva,ESP,DF,Granada,La Liga,24,1996,20.0,15,0.75,10,2,0,2,0,1,2,0.1,1,1,0,0,0,0,Matches
1884,Rúben Neves,POR,MF,Wolves,Premier League,23,1997,29.7,62,2.09,50,3,3,2,1,3,2,0.07,2,0,0,0,0,0,Matches
1885,Neymar,BRA,"MF,FW",Paris S-G,Ligue 1,28,1992,15.7,130,8.27,80,16,15,5,14,0,16,1.02,9,2,2,1,2,0,Matches
1886,Yvan Neyou,CMR,MF,Saint-Étienne,Ligue 1,23,1997,27.1,41,1.51,31,0,4,3,2,1,3,0.11,3,0,0,0,0,0,Matches
1887,Jessic Ngankam,GER,FW,Hertha BSC,Bundesliga,20,2000,3.3,2,0.61,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
1888,Muzinga Ngonda,COD,DF,Dijon,Ligue 1,25,1994,25.6,32,1.25,29,1,2,0,0,0,2,0.08,1,0,1,0,0,0,Matches
1889,Ahmad Ngouyamsa,CMR,DF,Dijon,Ligue 1,19,2000,1.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1890,Opa Nguette,SEN,"FW,MF",Metz,Ligue 1,26,1994,12.6,24,1.91,14,0,4,1,5,0,3,0.24,1,0,1,0,1,0,Matches
1891,Moussa Niakhate,FRA,DF,Mainz 05,Bundesliga,24,1996,31.8,38,1.19,25,5,3,2,1,2,2,0.06,2,0,0,0,0,0,Matches
1892,Ibrahima Niane,SEN,FW,Metz,Ligue 1,21,1999,7.4,18,2.44,8,0,2,3,5,0,2,0.27,0,0,1,0,1,0,Matches
1893,M'Baye Niang,SEN,FW,Rennes,Ligue 1,25,1994,4.7,3,0.64,1,0,0,1,1,0,0,0.0,0,0,0,0,0,0,Matches
1894,Mamor Niang,SEN,"FW,MF",Getafe,La Liga,18,2002,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1895,Florian Niederlechner,GER,FW,Augsburg,Bundesliga,29,1990,19.3,28,1.45,20,0,3,0,4,1,5,0.26,5,0,0,0,0,0,Matches
1896,Nieto,ESP,"FW,MF",Cádiz,La Liga,22,1998,0.2,1,6.43,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
1897,Saúl Ñíguez,ESP,"MF,DF",Atlético Madrid,La Liga,25,1994,22.6,35,1.55,31,0,2,1,1,0,3,0.13,3,0,0,0,0,0,Matches
1898,Joakim Nilsson,SWE,DF,Arminia,Bundesliga,26,1994,24.0,7,0.29,6,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1899,Casimir Ninga,CHA,FW,Angers,Ligue 1,27,1993,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1900,Nino,ESP,"FW,MF",Elche,La Liga,40,1980,3.2,3,0.95,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1901,Fernando Niño,ESP,FW,Villarreal,La Liga,19,2000,6.6,8,1.21,6,0,0,1,1,0,1,0.15,1,0,0,0,0,0,Matches
1902,Eddie Nketiah,ENG,FW,Arsenal,Premier League,21,1999,4.7,8,1.7,6,0,0,0,1,1,1,0.21,1,0,0,0,0,0,Matches
1903,Nicolas Nkoulou,CMR,DF,Torino,Serie A,30,1990,15.1,7,0.46,6,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1904,Niels Nkounkou,FRA,"DF,FW",Everton,Premier League,19,2000,0.9,1,1.11,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1905,Christopher Nkunku,FRA,"FW,MF",RB Leipzig,Bundesliga,22,1997,21.0,130,6.18,66,36,8,6,12,2,16,0.76,10,2,2,1,1,0,Matches
1906,Dan Nlundulu,ENG,FW,Southampton,Premier League,21,1999,1.2,1,0.81,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1907,Mark Noble,ENG,MF,West Ham,Premier League,33,1987,7.9,7,0.88,4,3,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1908,Nolito,ESP,"MF,FW",Celta Vigo,La Liga,33,1986,28.9,71,2.46,50,7,2,4,4,4,13,0.45,10,0,0,1,1,1,Matches
1909,Arnaud Nordin,FRA,"MF,FW",Saint-Étienne,Ligue 1,22,1998,19.7,62,3.15,25,11,8,5,11,2,10,0.51,3,2,3,1,0,1,Matches
1910,Håvard Nordtveit,NOR,DF,Hoffenheim,Bundesliga,30,1990,7.8,6,0.77,4,0,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
1911,Will Norris,ENG,GK,Burnley,Premier League,26,1993,2.0,1,0.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1912,Oliver Norwood,NIR,MF,Sheffield Utd,Premier League,29,1991,24.7,48,1.95,33,15,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
1913,Olivier Ntcham,FRA,MF,Marseille,Ligue 1,24,1996,1.3,1,0.75,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1914,Alexander Nübel,GER,GK,Bayern Munich,Bundesliga,23,1996,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1915,Kasim Nuhu,GHA,DF,Hoffenheim,Bundesliga,25,1995,11.0,6,0.55,6,0,0,0,0,0,1,0.09,1,0,0,0,0,0,Matches
1916,Unai Núñez,ESP,DF,Athletic Club,La Liga,23,1997,23.4,11,0.47,10,0,0,1,0,0,1,0.04,1,0,0,0,0,0,Matches
1917,Bram Nuytinck,NED,DF,Udinese,Serie A,30,1990,18.2,6,0.33,5,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1918,Kelechi Nwakali,NGA,"MF,FW",Huesca,La Liga,22,1998,1.6,4,2.55,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
